id,0,1,2,3,4,5
8124,0.9967880249023438,0.0,0.0,0.00321197509765625,0.0,0.0
8125,0.9254417419433594,0.0,3.814697265625e-06,0.074554443359375,0.0,0.0
8126,0.0135345458984375,0.0,0.0,0.9864654541015625,0.0,0.0
8127,0.9006500244140625,0.0,0.0,0.0993499755859375,0.0,0.0
8128,1.0,0.0,0.0,0.0,0.0,0.0
8243,0.9636802673339844,0.0,0.0,0.0,0.036319732666015625,0.0
8244,0.9269981384277344,0.0,0.0,0.07300186157226562,0.0,0.0
8245,1.0,0.0,0.0,0.0,0.0,0.0
8246,1.0,0.0,0.0,0.0,0.0,0.0
8247,1.0,0.0,0.0,0.0,0.0,0.0
8280,0.2936058044433594,0.0,0.0,0.7063941955566406,0.0,0.0
8281,0.3505401611328125,0.0,0.0,0.6494598388671875,0.0,0.0
8282,0.4478302001953125,0.0,0.0,0.5521697998046875,0.0,0.0
8283,0.9562263488769531,0.0,1.1444091796875e-05,0.04376220703125,0.0,0.0
8284,0.8295631408691406,0.0,0.001861572265625,0.16857528686523438,0.0,0.0
8285,1.0,0.0,0.0,0.0,0.0,0.0
8286,1.0,0.0,0.0,0.0,0.0,0.0
8288,1.0,0.0,0.0,0.0,0.0,0.0
8397,1.0,0.0,0.0,0.0,0.0,0.0
8398,0.9975204467773438,0.0,0.0,0.0,0.00247955322265625,0.0
8399,0.63031005859375,0.0,0.0,0.3654594421386719,0.004230499267578125,0.0
8400,0.9592437744140625,0.0,0.0,0.0407562255859375,0.0,0.0
8401,1.0,0.0,0.0,0.0,0.0,0.0
8402,1.0,0.0,0.0,0.0,0.0,0.0
8403,1.0,0.0,0.0,0.0,0.0,0.0
8408,1.0,0.0,0.0,0.0,0.0,0.0
8409,0.7048492431640625,0.0,0.0,0.2951507568359375,0.0,0.0
8437,0.9522247314453125,0.0,0.001399993896484375,0.046375274658203125,0.0,0.0
8438,0.52117919921875,0.0,0.0,0.47882080078125,0.0,0.0
8439,0.21992111206054688,0.0,0.0,0.7800788879394531,0.0,0.0
8440,0.973846435546875,0.026153564453125,0.0,0.0,0.0,0.0
8441,0.9698829650878906,0.0,0.0,0.030117034912109375,0.0,0.0
8442,1.0,0.0,0.0,0.0,0.0,0.0
8443,0.6001319885253906,0.0,6.4849853515625e-05,0.39980316162109375,0.0,0.0
8444,0.35492706298828125,0.0024261474609375,0.0003662109375,0.6422805786132812,0.0,0.0
8445,1.0,0.0,0.0,0.0,0.0,0.0
8554,1.0,0.0,0.0,0.0,0.0,0.0
8555,1.0,0.0,0.0,0.0,0.0,0.0
8556,1.0,0.0,0.0,0.0,0.0,0.0
8557,1.0,0.0,0.0,0.0,0.0,0.0
8558,1.0,0.0,0.0,0.0,0.0,0.0
8559,1.0,0.0,0.0,0.0,0.0,0.0
8565,1.0,0.0,0.0,0.0,0.0,0.0
8569,0.7275657653808594,0.0,0.0,0.2724342346191406,0.0,0.0
8592,0.8993759155273438,0.0,0.0,0.10062408447265625,0.0,0.0
8593,0.7248268127441406,0.0,0.0,0.2751731872558594,0.0,0.0
8594,0.7690086364746094,0.0,0.11681365966796875,0.11417770385742188,0.0,0.0
8595,0.8893661499023438,0.0,0.0,0.11063385009765625,0.0,0.0
8596,0.8838005065917969,0.0,0.0,0.11619949340820312,0.0,0.0
8597,0.7831649780273438,0.00091552734375,0.00438690185546875,0.2115325927734375,0.0,0.0
8598,0.6825675964355469,0.0,0.2719001770019531,0.0,0.0455322265625,0.0
8599,0.6720809936523438,0.0,0.162261962890625,0.16565704345703125,0.0,0.0
8600,0.7727241516113281,0.0,0.0,0.22727584838867188,0.0,0.0
8601,0.38321685791015625,0.0,0.0,0.6167831420898438,0.0,0.0
8709,1.0,0.0,0.0,0.0,0.0,0.0
8710,1.0,0.0,0.0,0.0,0.0,0.0
8711,0.9622535705566406,0.0,0.0,0.0,0.037746429443359375,0.0
8712,0.8559646606445312,0.0,0.0,0.14403533935546875,0.0,0.0
8713,0.9405174255371094,0.0,3.814697265625e-06,0.059478759765625,0.0,0.0
8714,0.9924659729003906,0.0,0.0,0.007534027099609375,0.0,0.0
8715,0.2005462646484375,0.0,0.0,0.7994537353515625,0.0,0.0
8723,0.57098388671875,0.0,0.0,0.42901611328125,0.0,0.0
8724,0.0,0.0,0.9207077026367188,0.07929229736328125,0.0,0.0
8725,0.5177803039550781,0.0,0.20743942260742188,0.2747802734375,0.0,0.0
8726,0.6967735290527344,0.0,5.7220458984375e-05,0.30316925048828125,0.0,0.0
