RASTERVALU,id,0,1,2,3,4,5
2,18319,0.1461563110351562,0.0,0.6838455200195312,0.1699981689453125,0.0,0.0
2,18320,0.2212638854980468,0.0,0.6793365478515625,0.0993995666503906,0.0,0.0
2,18474,0.2299308776855468,0.0,0.7700691223144531,0.0,0.0,0.0
2,18475,0.3005218505859375,0.0,0.6994781494140625,0.0,0.0,0.0
2,18629,0.2287178039550781,0.0,0.7712821960449219,0.0,0.0,0.0
2,18630,0.5309104919433594,0.0,0.4690895080566406,0.0,0.0,0.0
2,18785,0.1063270568847656,0.0,0.8936729431152344,0.0,0.0,0.0
2,18786,0.1945915222167968,0.0,0.8054084777832031,0.0,0.0,0.0
2,18939,0.3294715881347656,0.0,0.6705284118652344,0.0,0.0,0.0
2,18941,0.1922035217285156,0.0,0.8077964782714844,0.0,0.0,0.0
2,19255,0.3088569641113281,0.0033912658691406,0.6347770690917969,0.0529747009277343,0.0,0.0
2,19267,0.6590766906738281,0.0028877258300781,0.3001327514648437,0.03790283203125,0.0,0.0
2,19422,0.1494598388671875,0.0,0.0756492614746093,0.7748908996582031,0.0,0.0
2,19423,0.2639312744140625,0.0,0.0,0.7360687255859375,0.0,0.0
2,19425,0.0,0.0,0.9882278442382812,0.0117721557617187,0.0,0.0
2,19563,0.5722122192382812,0.0,0.331146240234375,0.0966415405273437,0.0,0.0
2,19566,0.0002899169921875,0.0,0.0902328491210937,0.0850067138671875,0.8154258728027344,0.0090446472167968
2,19578,0.0800285339355468,0.0,0.0,0.9199714660644532,0.0,0.0
2,19718,0.6856002807617188,0.0,0.3143997192382812,0.0,0.0,0.0
2,19719,0.8830413818359375,0.0,0.1169586181640625,0.0,0.0,0.0
2,19720,0.4090423583984375,0.0,0.5909576416015625,0.0,0.0,0.0
2,19721,0.0623741149902343,0.0,0.8042640686035156,0.0,0.13336181640625,0.0
2,19725,0.8367958068847656,0.0,0.0274810791015625,0.1357231140136718,0.0,0.0
2,19726,0.6420478820800781,0.0,0.3505096435546875,0.0,0.0074424743652343,0.0
2,19873,0.7788467407226562,0.0013351440429687,0.1399078369140625,0.0794601440429687,0.0004501342773437,0.0
2,19874,0.3929519653320312,0.0,0.4202499389648437,0.186798095703125,0.0,0.0
2,19875,0.7020149230957031,0.0,0.2979850769042969,0.0,0.0,0.0
2,19876,0.7291030883789062,0.0,0.2708969116210937,0.0,0.0,0.0
2,19880,0.565185546875,0.0,0.434814453125,0.0,0.0,0.0
2,19881,0.5579566955566406,0.0,0.4420433044433594,0.0,0.0,0.0
2,19886,0.0338287353515625,0.0,0.9160194396972656,0.0501518249511718,0.0,0.0
2,19887,0.0639190673828125,0.0,0.4762458801269531,0.4598350524902344,0.0,0.0
2,19888,0.3784904479980469,0.0,0.0099983215332031,0.61151123046875,0.0,0.0
2,19893,0.6969566345214844,0.0,0.3030433654785156,0.0,0.0,0.0
2,20028,0.4380607604980469,0.0,0.4889144897460937,0.0730247497558593,0.0,0.0
2,20029,0.1795883178710937,0.0,0.31951904296875,0.5008926391601562,0.0,0.0
2,20030,0.2590179443359375,0.0,0.7409820556640625,0.0,0.0,0.0
2,20031,0.1281890869140625,0.0,0.8718109130859375,0.0,0.0,0.0
2,20035,0.0313568115234375,0.0,0.9686431884765624,0.0,0.0,0.0
2,20036,0.0075454711914062,0.0,0.9924545288085938,0.0,0.0,0.0
2,20037,0.0,0.0,1.0,0.0,0.0,0.0
2,20038,0.1387557983398437,0.0,0.8612442016601562,0.0,0.0,0.0
2,20039,0.2917938232421875,0.0,1.1444091796875e-05,0.7081947326660156,0.0,0.0
2,20040,0.1842803955078125,0.0,0.0272674560546875,0.7884521484375,0.0,0.0
2,20041,0.0097427368164062,0.0,0.8886184692382812,0.1016387939453125,0.0,0.0
2,20042,0.265777587890625,0.0,0.0735359191894531,0.6606864929199219,0.0,0.0
2,20044,0.1123161315917968,0.0,0.8346633911132812,0.0530204772949218,0.0,0.0
2,20048,0.6707954406738281,0.0,0.3292045593261719,0.0,0.0,0.0
2,20049,0.975128173828125,0.0,0.024871826171875,0.0,0.0,0.0
2,20180,0.0033035278320312,0.0,0.9966964721679688,0.0,0.0,0.0
2,20183,0.0,0.0,1.0,0.0,0.0,0.0
2,20184,0.0,0.0,1.0,0.0,0.0,0.0
2,20185,0.3716201782226562,0.0,0.6283798217773438,0.0,0.0,0.0
2,20186,0.3031997680664062,0.0,0.1612968444824218,0.5355033874511719,0.0,0.0
2,20187,0.03936767578125,0.0,0.96063232421875,0.0,0.0,0.0
2,20189,0.4799079895019531,0.0,0.0100669860839843,0.5100250244140625,0.0,0.0
2,20190,0.5333137512207031,0.0,0.4479408264160156,0.0187454223632812,0.0,0.0
2,20191,0.0,0.0,0.9949874877929688,0.0050125122070312,0.0,0.0
2,20192,0.0260581970214843,0.0,0.9739418029785156,0.0,0.0,0.0
2,20193,0.0393257141113281,0.0,0.960674285888672,0.0,0.0,0.0
2,20194,0.4786109924316406,0.0,0.0,0.5213890075683594,0.0,0.0
2,20195,0.1125335693359375,0.0,0.0694503784179687,0.8180160522460938,0.0,0.0
2,20196,0.0,0.0,0.9517822265625,0.0482177734375,0.0,0.0
2,20197,0.0394973754882812,0.0,0.9605026245117188,0.0,0.0,0.0
